TxnID,token,TransactionType,amount,SenderID,PrevBalanceSender,CurrentBalanceSender,ReceiverID,PrevBalanceReceiver,CurrentBalanceReceiver,time,Sender Location,Receiver Location,IsSuspicious,
1277012238,394,Cash Deposit,29876.38,UR40271350509,8498168.21,8528044.59,UR16740041423,441932.63,412056.25,02-06-2019 10:02,Martell - Nebraska,Bloomingdale - Ohio,0,91
60397019955,21,Money Order,285881.1,UR12064169149,0,0,UR35877621988,2041124.91,2327006.02,17-05-2019 21:42,Noxen - Pennsylvania,Columbus - Michigan,0,8
41771106266,302,Money Order,930630.53,UR37335659706,171,0,UR18763139755,0,917164.18,29-05-2019 14:42,Anthony - New Mexico,Barnegat - New Jersey,0,97
25724390393,18,Cash Withdrawal,68187.84,UR20989367826,0,0,UR31488847186,NA,227733.08,17-05-2019 18:56,Salinas - Puerto Rico,Worcester - Pennsylvania,0,25
28951281185,381,Card,671.8,UR14520217945,31062,30390.2,UR34396920279,0,0,01-06-2019 21:00,West Milton - Ohio,Kirksville - Missouri,0,35
39302638083,327,Cash Deposit,228723.13,UR30588706818,24118,252841.13,UR34504305155,312134.4,83411.27,30-05-2019 15:25,Newfield - New Jersey,Los Fresnos - Texas,0,84
57063910185,379,Cash Withdrawal,61763.21,UR13868037210,56588.91,0,UR34204898616,17300199.63,17361962.84,01-06-2019 19:33,Capitol Heights - Maryland,NA,0,35
55654254030,300,Money Order,1251129.82,UR23327697174,11428,0,UR34082812066,1068139.17,2319268.99,29-05-2019 12:25,Vader - Washington,Nelliston - New York,0,53
51327967210,742,Money Order,1819543.69,UR23618544728,1819543.69,0,UR33546293057,0,0,16-06-2019 22:05,Danville - Pennsylvania,NA,1,4
4649256418,159,Cash Deposit,178572.61,UR12710581994,152,178724.61,UR39557586566,0,0,23-05-2019 15:40,Gwynedd - Pennsylvania,Saint Albans - West Virginia,0,43
52562857184,209,Cash Deposit,54334.65,UR42246426794,17636723.25,17691057.9,UR26351337403,302761.04,248426.39,25-05-2019 17:24,Powhatan - Virginia,NA,0,61
6875906619,332,Card,2150.6,UR37281114263,10728,8577.4,UR26782651793,0,0,30-05-2019 20:53,Callao - Missouri,Dolores - Colorado,0,65
52789099080,257,Cash Deposit,57949.41,UR13841621111,14873969,14931918.41,UR18778774205,NA,290993.48,27-05-2019 17:00,Hartford - Connecticut,Squaw Lake - Minnesota,0,18
70171038666,544,Cash Withdrawal,91732.46,UR40956542385,0,0,UR26026879883,219666.71,311399.17,08-06-2019 16:38,Kansas - Ohio,Lahaska - Pennsylvania,0,28
28199856230,131,Card,4829.56,UR36217970673,219219.01,214389.45,UR21095881567,0,0,22-05-2019 11:07,Washington - Nebraska,Albany - New York,0,81
65625125657,234,Money Order,1175290.72,UR27475021388,0,0,UR28123699292,3670197.49,4845488.21,26-05-2019 18:48,Benoit - Mississippi,Ashland - Massachusetts,0,81
22433633534,501,Money Order,472808.24,UR12445039341,472808.24,0,UR30316075433,0,0,06-06-2019 21:53,Danville - Pennsylvania,Lumberton - Mississippi,1,28
66293632115,327,Money Order,3697392.78,UR33615766064,0,0,UR20191635352,12741935.69,16439328.47,30-05-2019 15:55,Cary - North Carolina,Pritchett - Colorado,0,71
41387561762,252,Cash Withdrawal,306507.95,UR37867899622,51412,0,UR34438419920,37298.23,343806.18,27-05-2019 12:33,Hardinsburg - Indiana,Fajardo - Puerto Rico,0,86
1578269141,393,Cash Deposit,206530.68,UR23977126918,922710.59,1129241.27,UR28558060293,923851.35,717320.67,02-06-2019 09:24,Convent Station - New Jersey,Clinton - Indiana,0,92
9853147105,718,Money Order,10000000,UR15070661022,19749042.95,9749042.95,UR21168595672,NA,0,15-06-2019 22:49,Danville - Pennsylvania,Lumberton - Mississippi,1,34
19389935165,677,Cash Withdrawal,1136374.62,UR31087067204,1136374.62,0,UR22488365295,820273.26,1956647.88,14-06-2019 05:04,Danville - Pennsylvania,NA,1,37
10136564632,669,Money Order,111033.79,UR26543058988,111033.79,0,UR25591750551,0,0,13-06-2019 21:00,Danville - Pennsylvania,Lumberton - Mississippi,1,63
31891226055,730,Money Order,156396.46,UR27053075663,156396.46,0,UR24565620012,0,0,16-06-2019 10:11,Danville - Pennsylvania,Lumberton - Mississippi,1,87
55663513792,514,Money Order,8378.7,UR17758079882,0,0,UR39827267786,68551.28,76929.99,07-06-2019 10:10,Markleeville - California,Brookshire - Texas,0,42
28188769406,138,Cash Withdrawal,378392.15,UR16362437114,0,0,UR29488426120,4641415.61,5019807.76,22-05-2019 18:38,Haddon Heights - New Jersey,Albany - New York,0,3
37929816109,309,Card,42437.03,UR41293745999,0,0,UR37775754354,0,0,29-05-2019 21:37,Belvidere - Tennessee,Graham - Washington,0,38
16920029379,137,Cash Deposit,221630.88,UR42555982416,8674124.82,8895755.71,UR13655416861,313841.37,92210.49,22-05-2019 17:07,Custer - South Dakota,Batesburg - South Carolina,0,97
59854426772,348,Money Order,31374.02,UR16098363706,31374.02,0,UR27884662507,0,0,31-05-2019 12:58,Danville - Pennsylvania,Lumberton - Mississippi,1,70
50946379166,184,Cash Deposit,85380.6,UR34192946143,6815641.94,6901022.54,UR38329775872,828585.76,743205.16,24-05-2019 16:13,Fernandina Beach - Florida,Almont - North Dakota,0,0
53120231269,161,Card,7645.72,UR43001163012,0,0,UR29181347163,0,0,23-05-2019 17:30,Plainsboro - New Jersey,Canby - California,0,27
1181576706,174,Money Order,31045.76,UR27535040954,31045.76,0,UR31304076912,0,0,24-05-2019 06:01,Danville - Pennsylvania,Lumberton - Mississippi,1,3
4132105381,231,Money Order,971287.93,UR24108653771,61451,0,UR33578005746,8990610.28,9961898.21,26-05-2019 15:30,Gibbon Glade - Pennsylvania,Black Hawk - Colorado,0,12
66569702289,177,Money Order,396090.15,UR26404546565,0,0,UR41394308429,658649.55,1054739.7,24-05-2019 09:49,Morovis - Puerto Rico,Fort George G Meade - Maryland,0,82
57325145565,159,Cash Withdrawal,217303.48,UR33693371448,558,0,UR37670395970,222621.91,439925.39,23-05-2019 15:28,Hormigueros - Puerto Rico,Roxbury - Maine,0,67
33293540623,36,Cash Withdrawal,95252.36,UR17821006387,0,0,UR37425753242,700024.29,795276.65,18-05-2019 12:48,NA,Higginsville - Missouri,0,73
32100134634,159,Cash Deposit,272366.53,UR15112566004,428573.93,700940.47,UR41982819529,0,0,23-05-2019 15:19,Cannelton - Indiana,Lignite - North Dakota,0,76
37691590676,240,Cash Deposit,98316.46,UR22914333023,7476920.22,7575236.68,UR34461585543,2149799.24,2051482.79,27-05-2019 00:09,Clarion - Pennsylvania,Clayville - Rhode Island,0,21
14689002254,674,Money Order,64083.54,UR34254169716,64083.54,0,UR41028914679,0,0,14-06-2019 02:00,Danville - Pennsylvania,Lumberton - Mississippi,1,27
36552049847,311,Money Order,67995.87,UR20188040767,0,0,UR33736462051,898480.17,966476.04,29-05-2019 23:28,Williamsport - Pennsylvania,Louisville - Kentucky,0,41
40354853190,201,Cash Deposit,235646.76,UR14766388611,11136,246782.76,UR25423280731,2006168.04,1770521.28,25-05-2019 09:10,Nardin - Oklahoma,New Bloomfield - Pennsylvania,0,34
70692471620,323,Card,14833.12,UR22870409012,0,0,UR33344139194,0,0,30-05-2019 11:39,Black River Falls - Wisconsin,Beverly - Ohio,0,28
6334047387,382,Cash Deposit,100114.37,UR12328161084,5908100.89,6008215.26,UR30955239964,NA,3038008.76,01-06-2019 22:05,Osage Beach - Missouri,Richards - Texas,0,80
63025604409,10,Card,16276.99,UR31956677192,0,0,UR40651533616,0,0,17-05-2019 10:52,Yellowstone National Park - Wyoming,Gatesville - Texas,0,80
25088456904,378,Money Order,2361744.5,UR19778496470,0,0,UR12307448096,10903570.11,13265314.61,01-06-2019 18:02,Conroe - Texas,Opp - Alabama,0,77
57771732745,44,Cash Withdrawal,221933.5,UR13138736046,0,0,UR24057925833,1096757.71,1318691.22,18-05-2019 20:08,Olmstedville - New York,Gloucester City - New Jersey,0,65
15430773549,354,Cash Withdrawal,115996.95,UR23442154546,164,0,UR39835900470,0,115996.95,31-05-2019 18:52,Koleen - Indiana,Bethel - Alaska,0,2
54589667998,325,Card,27879.34,UR36973985661,1119,0,UR35137226773,0,0,30-05-2019 13:59,Cincinnati - Ohio,Moscow - Idaho,0,81
53286249072,356,Cash Withdrawal,357226.8,UR13643731941,357226.8,0,UR39549838939,0,357226.8,31-05-2019 20:23,Danville - Pennsylvania,Lumberton - Mississippi,1,90
18025079072,371,Card,23624.51,UR14950555593,363,0,UR30574122918,0,0,01-06-2019 11:48,Dobbin - Texas,Taftsville - Vermont,0,94
17040081726,263,Card,6853.48,UR30870260569,0,0,UR16210231374,0,0,27-05-2019 23:22,Litchfield - Ohio,Reesville - Ohio,0,76
21909392608,9,Cash Withdrawal,72830.35,UR16078810403,0,0,UR36947677124,NA,4424809.86,17-05-2019 09:38,Greensburg - Louisiana,Walkersville - West Virginia,0,97
50794076427,442,Money Order,3085.45,UR41985747819,3085.45,0,UR12765996235,0,0,04-06-2019 10:55,Danville - Pennsylvania,Lumberton - Mississippi,1,96
8637935535,613,Money Order,1892137.66,UR27242408414,1892137.66,0,UR33710556829,0,0,11-06-2019 13:13,Danville - Pennsylvania,Lumberton - Mississippi,1,74
57620412413,279,Card,6365.27,UR38254806190,376,0,UR28929436590,0,0,28-05-2019 15:26,Frisco - Texas,West Swanzey - New Hampshire,0,92
50187402805,236,Card,18248.03,UR12569657327,555,0,UR31314882303,0,0,26-05-2019 20:38,Gouverneur - New York,Telluride - Colorado,0,21
22429491638,21,Card,6864.87,UR17275105230,350578.78,343713.91,UR26268262484,0,0,17-05-2019 21:05,Galloway - Wisconsin,Winslow - Arizona,0,13
40852600970,375,Card,3820.28,UR24034574280,0,0,UR17191409998,0,0,01-06-2019 15:51,Bayview - Idaho,Louisville - Kentucky,0,7
7516015357,139,Cash Deposit,92219.12,UR43029952762,392123,484342.12,UR34983375673,519798.69,427579.56,22-05-2019 19:17,Sopchoppy - Florida,Corona - New York,0,64
46637619585,232,Cash Deposit,135950.63,UR16845435618,3444501.41,3580452.04,UR12284773823,694179.19,558228.56,26-05-2019 16:12,Homerville - Georgia,Tiplersville - Mississippi,0,93
14846093869,208,Cash Withdrawal,259303.14,UR12282239467,186977,0,UR18389794885,232664.72,491967.86,25-05-2019 16:42,NA,Kossuth - Pennsylvania,0,69
42861133744,333,Cash Withdrawal,375593,UR22833422556,0,0,UR37835487040,5767189.05,6142782.05,30-05-2019 21:14,Wolcott - Connecticut,Pomona - New York,0,27
65959336873,648,Money Order,774868.1,UR38714550106,774868.1,0,UR36537953024,0,0,13-06-2019 00:34,Danville - Pennsylvania,Lumberton - Mississippi,1,93
2224954875,252,Card,33832.77,UR36153324729,379070.53,345237.76,UR30241553683,0,0,27-05-2019 12:49,Teague - Texas,Millville - Pennsylvania,0,38
65395707203,136,Money Order,1072307.42,UR18734700077,72398,0,UR28295850003,0,1072307.42,22-05-2019 16:39,Paicines - California,NA,0,58
60393674898,226,Cash Withdrawal,176995.79,UR13475427616,22995,0,UR40585793820,199012.96,376008.76,26-05-2019 10:15,Williamsport - Pennsylvania,Tecopa - California,0,68
33523350339,330,Card,4346.9,UR40343000482,0,0,UR23519793591,0,0,30-05-2019 18:10,Mapleton Depot - Pennsylvania,Enid - Mississippi,0,54
4224482042,631,Cash Withdrawal,10000000,UR42517041331,10000000,0,UR42166389134,NA,11852708.45,12-06-2019 07:01,Danville - Pennsylvania,Lumberton - Mississippi,1,78
56175716807,397,Cash Withdrawal,5503.06,UR41406272253,596,0,UR18638579623,3519970.24,3525473.3,02-06-2019 13:40,North Falmouth - Massachusetts,Baudette - Minnesota,0,69
15263680611,186,Cash Deposit,113176.51,UR13293820174,21312,134488.51,UR22460226897,694811.42,581634.9,24-05-2019 18:27,Rayle - Georgia,Sanostee - New Mexico,0,84
26711883517,253,Cash Deposit,426552.8,UR29317973397,71761,498313.8,UR31904257817,0,0,27-05-2019 13:34,NA,Wayside - West Virginia,0,37
38445554223,187,Cash Withdrawal,242162.4,UR33388925536,13926,0,UR24691364626,130317.92,372480.32,24-05-2019 19:48,Gary - Texas,Buchanan Dam - Texas,0,99
47053199712,17,Cash Deposit,218057.97,UR24435384723,16683073.55,16901131.52,UR16941691582,2054302.48,2177396.88,17-05-2019 17:55,Quantico - Virginia,New Orleans - Louisiana,0,88
29978243600,17,Cash Withdrawal,372812.07,UR26780858655,0,0,UR19912727696,853767.64,807609.53,17-05-2019 17:21,Lisbon - Maine,Mount Carmel - Illinois,0,79
69468028782,329,Cash Deposit,83148.11,UR13769267915,4599727.65,4682875.76,UR21935999623,1769909.77,1686761.66,30-05-2019 17:17,Rockville - Nebraska,Galeton - Pennsylvania,0,41
53214844641,378,Cash Deposit,279398.98,UR20599881275,4113020.29,4392419.27,UR22651718312,NA,157990.62,01-06-2019 18:34,Osprey - Florida,NA,0,79
35618215698,19,Money Order,1175066.97,UR39324612004,0,0,UR36786131786,2442938.76,3653804.97,17-05-2019 19:10,Mohawk - Tennessee,Torrance - Pennsylvania,0,52
48684136958,143,Cash Withdrawal,155854.37,UR21237803932,155854.37,0,UR12556428725,318930.35,474784.71,22-05-2019 23:05,Danville - Pennsylvania,Lumberton - Mississippi,1,4
24779736513,40,Card,9315.35,UR15575844968,64992.67,55677.32,UR27846763002,0,0,18-05-2019 16:20,Hinsdale - Illinois,Welch - West Virginia,0,94
69388467484,379,Cash Withdrawal,174085.97,UR42855080331,72347,0,UR22074786262,41638.25,215724.23,01-06-2019 19:35,Corrigan - Texas,Castella - California,0,85
25385102733,685,Cash Withdrawal,537539.97,UR27060861482,537539.97,0,UR18067390612,0,537539.97,14-06-2019 13:33,Danville - Pennsylvania,Lumberton - Mississippi,1,97
63797360323,308,Cash Withdrawal,110402.88,UR29555472625,0,0,UR16116083738,1007770.43,1118173.31,29-05-2019 20:37,North Carrollton - Mississippi,Saxonburg - Pennsylvania,0,86
29699970419,305,Card,9043.03,UR32706654756,0,0,UR38733598533,0,0,29-05-2019 17:26,Oneonta - Alabama,Saint Mary - Missouri,0,95
19820736502,161,Card,6385.89,UR26902522042,0,0,UR36988296337,0,0,23-05-2019 17:45,Buffalo - Missouri,Hermann - Missouri,0,9
2692962418,374,Money Order,221888.28,UR27480748596,32656,0,UR38728473680,0,221888.28,01-06-2019 14:27,San Juan - Puerto Rico,Hunker - Pennsylvania,0,60
52284186796,129,Cash Deposit,185635.17,UR39200978950,35085,220720.17,UR25598707290,0,0,22-05-2019 09:55,Parker Dam - California,Reddick - Florida,0,1
53421492653,705,Card,16470.05,UR25027620716,0,0,UR14190777628,0,0,15-06-2019 09:33,Fair Lawn - New Jersey,Binghamton - New York,0,32
58034603597,37,Card,17267.89,UR41223481560,0,0,UR19662611039,0,0,18-05-2019 13:07,Canfield - Ohio,Bettles Field - Alaska,0,75
3032689062,154,Money Order,1087482.88,UR42939456406,0,0,UR39983987168,5882897.72,6970380.6,23-05-2019 10:06,Virginia Beach - Virginia,Turpin - Oklahoma,0,13
895557440,380,Cash Withdrawal,70125.14,UR14814364674,70125.14,0,UR33979781163,7303214.4,7373339.54,01-06-2019 20:53,Danville - Pennsylvania,Lumberton - Mississippi,1,24
25612864194,307,Cash Deposit,29776.87,UR14998329515,8033549.25,8063326.12,UR24905335361,808624.43,778847.56,29-05-2019 19:27,Morris - Illinois,Louisville - Kentucky,0,49
13851739083,347,Card,482.78,UR33352564739,0,0,UR35959761667,0,0,31-05-2019 11:31,NA,NA,0,33
59301344915,500,Money Order,1596929.28,UR40594229767,0,0,UR36542727299,4357458.5,5954387.78,06-06-2019 20:49,Troy - New York,York Harbor - Maine,0,93
15029262505,312,Cash Withdrawal,117345.35,UR41936904830,117345.35,0,UR21124249079,0,117345.35,30-05-2019 00:51,Danville - Pennsylvania,Lumberton - Mississippi,1,69
31569076946,19,Cash Withdrawal,31411.86,UR21757678733,51390,19978.14,UR21395884189,0,31411.86,17-05-2019 19:56,Beaufort - North Carolina,Model - Colorado,0,43
56906235006,277,Cash Deposit,111830.61,UR41990008622,950132.06,1061962.66,UR30171422364,2122693.62,2010863.01,28-05-2019 13:06,NA,Forsan - Texas,0,76
11892408081,10,Card,537.29,UR38056118446,141198.06,140660.77,UR35337590030,0,0,17-05-2019 10:28,Salinas - California,Mount Blanchard - Ohio,0,41
56202539807,186,Money Order,288365.37,UR28311754247,0,0,UR13326597972,819368.38,1107733.75,24-05-2019 18:42,Chapmanville - West Virginia,Angola - Indiana,0,83
67129168003,39,Debit Card,1646.47,UR15822251221,122783,121136.53,UR31669121681,144126.59,145773.06,18-05-2019 15:50,Murrells Inlet - South Carolina,Lake Andes - South Dakota,0,50
4510228608,188,Cash Withdrawal,129073.17,UR42505063533,0,0,UR30733293407,233306.79,854217.15,24-05-2019 20:49,Wilsons - Virginia,Siluria - Alabama,0,53
53040274603,335,Cash Withdrawal,34203.63,UR13188722113,0,0,UR17878856320,190545.56,224749.19,30-05-2019 23:23,Tioga - Louisiana,Barto - Pennsylvania,0,77
34777146097,400,Card,68107.84,UR37502500303,17405,0,UR40230903425,0,0,02-06-2019 16:24,Stanford - Illinois,Allenton - Michigan,0,73
62996374959,44,Cash Withdrawal,219744.25,UR16467412309,0,0,UR37452672482,2463715.54,2683459.79,18-05-2019 20:40,Washington - Washington - D.C.,Hudson - Wisconsin,0,59
2701832572,374,Cash Deposit,70087.67,UR21660921380,1442892.62,1512980.29,UR31618796769,NA,371969.92,01-06-2019 14:41,Ceiba - Puerto Rico,Hemet - California,0,90
33807536330,202,Cash Deposit,31573.46,UR29326172674,1208308.59,1239882.05,UR31519490596,38322.46,6749,25-05-2019 10:19,Lennon - Michigan,Waterville - Vermont,0,25
50513628817,251,Cash Withdrawal,369942.94,UR22918369623,42838,0,UR21718568197,0,369942.94,27-05-2019 11:46,NA,Hanover - Massachusetts,0,38
51247997804,352,Cash Withdrawal,336530.43,UR38497444061,84510,0,UR21111718381,NA,336530.43,31-05-2019 16:12,Flemingsburg - Kentucky,East Irvine - California,0,95
5179277288,349,Money Order,465769.79,UR36335551560,0,0,UR37357570118,1235643.46,1701413.25,31-05-2019 13:35,Greensburg - Indiana,Lower Salem - Ohio,0,89
37526066855,231,Card,22474.73,UR23769212902,128338.85,105864.12,UR35494330522,0,0,26-05-2019 15:15,Mesquite - New Mexico,Wallingford - Kentucky,0,43
5774229427,210,Cash Withdrawal,126954.39,UR36668253615,0,0,UR34284258914,157410.09,284364.48,25-05-2019 18:48,New Stanton - Pennsylvania,Crownpoint - New Mexico,0,22
3453814667,206,Cash Withdrawal,207362.55,UR30279453327,50073,0,UR33644034803,0,207362.55,25-05-2019 14:16,Dunmor - Kentucky,Flint - Michigan,0,85
52582833762,203,Cash Withdrawal,29089.55,UR39783578994,496857,467767.45,UR33530490666,2658856.39,2687945.94,25-05-2019 11:33,Deville - Louisiana,Butler - Alabama,0,20
9642744863,211,Card,23441.08,UR30496331438,0,0,UR24513843492,0,0,25-05-2019 19:03,Shrewsbury - New Jersey,West Lebanon - Pennsylvania,0,41
1742258279,151,Cash Withdrawal,147080.42,UR42095754035,147080.42,0,UR31823379704,0,147080.42,23-05-2019 07:38,Danville - Pennsylvania,NA,1,46
52355268770,352,Cash Withdrawal,265741.95,UR31319574113,0,0,UR12275900803,3164902.45,3430644.39,31-05-2019 16:18,NA,San Jose - California,0,42
30044316411,187,Cash Withdrawal,170973.8,UR24011929784,0,0,UR18836462386,2577505.2,2748479,24-05-2019 19:46,Vega Baja - Puerto Rico,Rochester - Illinois,0,54
14335054090,11,Money Order,850286.22,UR29151225444,14125,0,UR26348800707,0,925954.25,17-05-2019 11:46,NA,Starkville - Mississippi,0,36
7251651369,8,Cash Deposit,742109.78,UR28107175784,2280811.87,3022921.65,UR32004801403,1811628.59,2327534.97,17-05-2019 08:02,Mission - Kansas,Roy - New Mexico,0,24
29061996911,394,Cash Withdrawal,132712.29,UR35777281731,0,0,UR27848534376,2427143.3,2559855.59,02-06-2019 10:09,Chester - Pennsylvania,Oneonta - New York,0,0
12002798483,274,Card,16425.53,UR32651941573,0,0,UR15890355918,0,0,28-05-2019 10:47,Yauco - Puerto Rico,Garden City - South Dakota,0,53
55780085018,240,Card,25854.86,UR23623471646,0,0,UR23930430859,0,0,27-05-2019 00:16,Santa Barbara - California,Sparrows Point - Maryland,0,43
37610447338,402,Cash Deposit,755333.98,UR13593447397,3844814.24,4600148.21,UR43057387097,1233599.52,478265.54,02-06-2019 18:33,Olivia - Minnesota,Mc Clure - Pennsylvania,0,25
46467450703,236,Cash Withdrawal,122831.1,UR15293673309,22315,0,UR29111047411,0,122831.1,26-05-2019 20:36,Krakow - Wisconsin,NA,0,89
60374543219,259,Card,3656.1,UR36534990434,78340.59,74684.49,UR32461683525,0,0,27-05-2019 19:28,Madisonburg - Pennsylvania,Ballantine - Montana,0,77
63706321307,261,Cash Withdrawal,20179.43,UR29122291707,0,0,UR17043906131,795248.41,815427.84,27-05-2019 21:11,Jackson - Mississippi,Summit Argo - Illinois,0,60
2658606825,379,Card,6668.52,UR30489166348,0,0,UR32063482963,0,0,01-06-2019 19:37,Ellsworth - Kansas,Brentwood - California,0,51
8914038402,260,Card,19537.48,UR40798827776,0,0,UR28656929118,0,0,27-05-2019 20:41,Fairdale - Kentucky,Stennis Space Center - Mississippi,0,91
57204949289,205,Money Order,648384.7,UR31540116101,176993,0,UR14904492843,218319.23,866703.93,25-05-2019 13:10,Spencer - New York,Berthoud - Colorado,0,95
46068104086,187,Money Order,2404323.59,UR31099913587,251332,0,UR16203613853,1760550.72,4164874.31,24-05-2019 19:13,Leaf River - Illinois,Zeigler - Illinois,0,8
